nanoparticle,type_organic_inorganic,coat,diameter,dose,zeta_potential,cell_line,cell_line_or_primary,human_or_animal,animal_species,cell_morphology,cell_age_embryonic_or_adult,cell_organ_or_tissue,exposure_time,test_assay,test_indicator,biochemical_metric,cell_viability,inference_checked_y_n,colloidal_stability_checked_y_n,positive_control_y_n,publication_year,particle_id,reference_doi,row_num
SLN,O,,143.67,0.00844287225,-12.3,A549,L,H,,Epithelial,A,Lung,24,LDH,LDH activity assay kit,LDH leakage,1.6811781,N,N,N,2009,105,10.1080/08958370903005769,2587
SLN,O,,143.67,0.0168857445,-12.3,A549,L,H,,Epithelial,A,Lung,24,LDH,LDH activity assay kit,LDH leakage,1.4274966,N,N,N,2009,105,10.1080/08958370903005769,2588
SLN,O,,98.4,0.00288890057,-14.6,A549,L,H,,Epithelial,A,Lung,24,NR,toluylene red,lysosomal uptake,83.60656,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2589
SLN,O,,98.4,0.00518250192,-14.6,A549,L,H,,Epithelial,A,Lung,24,NR,toluylene red,lysosomal uptake,79.78142,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2590
SLN,O,,98.4,0.009194727562,-14.6,A549,L,H,,Epithelial,A,Lung,24,NR,toluylene red,lysosomal uptake,59.562843,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2591
SLN,O,,98.4,0.01280401377,-14.6,A549,L,H,,Epithelial,A,Lung,24,NR,toluylene red,lysosomal uptake,30.054646,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2592
SLN,O,,98.4,0.01638842284,-14.6,A549,L,H,,Epithelial,A,Lung,24,NR,toluylene red,lysosomal uptake,19.125683,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2593
SLN,O,,98.4,0.01970338807,-14.6,A549,L,H,,Epithelial,A,Lung,24,NR,toluylene red,lysosomal uptake,19.125683,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2594
SLN,O,,98.4,0.02770401337,-14.6,A549,L,H,,Epithelial,A,Lung,24,NR,toluylene red,lysosomal uptake,15.300547,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2595
SLN,O,,98.4,0.04937865124,-14.6,A549,L,H,,Epithelial,A,Lung,24,NR,toluylene red,lysosomal uptake,18.032787,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2596
SLN,O,,98.4,0.002914478464,-14.6,A549,L,H,,Epithelial,A,Lung,24,MTT,tetrazolium salt,cell metabolic activity,83.242256,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2597
SLN,O,,98.4,0.00518250192,-14.6,A549,L,H,,Epithelial,A,Lung,24,MTT,tetrazolium salt,cell metabolic activity,89.79964,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2598
SLN,O,,98.4,0.009279870417,-14.6,A549,L,H,,Epithelial,A,Lung,24,MTT,tetrazolium salt,cell metabolic activity,87.97814,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2599
SLN,O,,98.4,0.01304192323,-14.6,A549,L,H,,Epithelial,A,Lung,24,MTT,tetrazolium salt,cell metabolic activity,55.191257,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2600
SLN,O,,98.4,0.01656501543,-14.6,A549,L,H,,Epithelial,A,Lung,24,MTT,tetrazolium salt,cell metabolic activity,21.311476,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2601
SLN,O,,98.4,0.01990836161,-14.6,A549,L,H,,Epithelial,A,Lung,24,MTT,tetrazolium salt,cell metabolic activity,15.846994,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2602
SLN,O,,98.4,0.02796679996,-14.6,A549,L,H,,Epithelial,A,Lung,24,MTT,tetrazolium salt,cell metabolic activity,7.8324227,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2603
SLN,O,,98.4,0.04945853837,-14.6,A549,L,H,,Epithelial,A,Lung,24,MTT,tetrazolium salt,cell metabolic activity,7.8324227,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2604
SLN,O,,98.4,0.0003503821188,-14.6,A549,L,H,,Epithelial,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,100.60976,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2605
SLN,O,,98.4,0.0008759552971,-14.6,A549,L,H,,Epithelial,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,83.17073,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2606
SLN,O,,98.4,0.001751910594,-14.6,A549,L,H,,Epithelial,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,67.07317,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2607
SLN,O,,98.4,0.002627865891,-14.6,A549,L,H,,Epithelial,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,32.865852,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2608
SLN,O,,98.4,0.003503821188,-14.6,A549,L,H,,Epithelial,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,-0.6707317,N,N,N,2010,106,10.1016/j.ejpb.2010.02.014,2609
Carbon Nanotubes,O,metal catalyst residues,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,95.68744,Y,N,N,2006,107,10.1021/nl060177c,2610
Carbon Nanotubes,O,,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,94.856575,Y,N,N,2006,107,10.1021/nl060177c,2611
Carbon Nanotubes,O,metal catalyst residues,1.3,32.07807249,,ECV304,L,H,,Epithelial-like,A,Urinary bladder,24,WST-1,tetrazolium salt,cell metabolic activity,110.91988,Y,N,N,2006,107,10.1021/nl060177c,2612
Carbon Nanotubes,O,,1.3,32.07807249,,ECV304,L,H,,Epithelial-like,A,Urinary bladder,24,WST-1,tetrazolium salt,cell metabolic activity,97.90307,Y,N,N,2006,107,10.1021/nl060177c,2613
Carbon Nanotubes,O,metal catalyst residues,1.3,32.07807249,,NR8383,L,A,Rat,Macrophage,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,84.6093,Y,N,N,2006,107,10.1021/nl060177c,2614
Carbon Nanotubes,O,,1.3,32.07807249,,NR8383,L,A,Rat,Macrophage,A,Lung,24,WST-1,tetrazolium salt,cell metabolic activity,123.38279,Y,N,N,2006,107,10.1021/nl060177c,2615
Carbon Nanotubes,O,metal catalyst residues,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,24,LDH,LDH activity assay kit,LDH leakage,99.52096,Y,N,N,2006,107,10.1021/nl060177c,2616
Carbon Nanotubes,O,,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,24,LDH,LDH activity assay kit,LDH leakage,98.08383,Y,N,N,2006,107,10.1021/nl060177c,2617
Carbon Nanotubes,O,metal catalyst residues,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,48,LDH,LDH activity assay kit,LDH leakage,107.42515,Y,N,N,2006,107,10.1021/nl060177c,2618
Carbon Nanotubes,O,,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,48,LDH,LDH activity assay kit,LDH leakage,89.82036,Y,N,N,2006,107,10.1021/nl060177c,2619
Carbon Nanotubes,O,metal catalyst residues,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,72,LDH,LDH activity assay kit,LDH leakage,95.20958,Y,N,N,2006,107,10.1021/nl060177c,2620
Carbon Nanotubes,O,,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,72,LDH,LDH activity assay kit,LDH leakage,89.82036,Y,N,N,2006,107,10.1021/nl060177c,2621
Carbon Nanotubes,O,metal catalyst residues,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,96,LDH,LDH activity assay kit,LDH leakage,90.538925,Y,N,N,2006,107,10.1021/nl060177c,2622
Carbon Nanotubes,O,,1.3,32.07807249,,A549,L,H,,Epithelial,A,Lung,96,LDH,LDH activity assay kit,LDH leakage,88.742516,Y,N,N,2006,107,10.1021/nl060177c,2623
Carbon Nanotubes,O,,1,2.198836388,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,100.401146,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2624
Carbon Nanotubes,O,,1,4.404720329,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,100.401146,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2625
Carbon Nanotubes,O,,1,8.809440657,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,96.96275,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2626
Carbon Nanotubes,O,,1,17.61888131,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,96.27507,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2627
Carbon Nanotubes,O,,1,35.23776263,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,95.587395,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2628
Carbon Nanotubes,O,,1,70.47552526,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,94.212036,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2629
Carbon Nanotubes,O,,1,140.9510505,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,91.11748,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2630
Carbon Nanotubes,O,,1,281.902101,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,81.83381,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2631
Carbon Nanotubes,O,,1,563.8042021,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,67.04871,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2632
Carbon Nanotubes,O,,1,1127.608404,,A549,L,H,,Epithelial,A,Lung,24,Alamar blue,Alamar blue,cell metabolic activity,47.449856,N,Y,Y,2007,108,10.1016/j.tiv.2006.10.007,2633
Carbon Nanotubes,O,Tween 80,25,0.0003382825212,,A549,L,H,,Epithelial,A,Lung,72,Modified MTT assay (MTT-formazan ppt dissolving by ethanol),tetrazolium salt,cell metabolic activity,54.285713,Y,N,N,2007,109,10.1016/j.carbon.2007.08.010,2634
Carbon Nanotubes,O,Tween 80,25,0.0006765650425,,A549,L,H,,Epithelial,A,Lung,72,Modified MTT assay (MTT-formazan ppt dissolving by ethanol),tetrazolium salt,cell metabolic activity,51.42857,Y,N,N,2007,109,10.1016/j.carbon.2007.08.010,2635
Carbon Nanotubes,O,Tween 80,25,0.001353130085,,A549,L,H,,Epithelial,A,Lung,72,Modified MTT assay (MTT-formazan ppt dissolving by ethanol),tetrazolium salt,cell metabolic activity,48.92857,Y,N,N,2007,109,10.1016/j.carbon.2007.08.010,2636
Carbon Nanotubes,O,Tween 80,25,0.00270626017,,A549,L,H,,Epithelial,A,Lung,72,Modified MTT assay (MTT-formazan ppt dissolving by ethanol),tetrazolium salt,cell metabolic activity,45.357143,Y,N,N,2007,109,10.1016/j.carbon.2007.08.010,2637
Carbon Nanotubes,O,Tween 80,25,0.0003382825212,,A549,L,H,,Epithelial,A,Lung,72,Modified MTT assay (MTT-formazan ppt dissolving by isopropanol/HCl),tetrazolium salt,cell metabolic activity,48.57143,Y,N,N,2007,109,10.1016/j.carbon.2007.08.010,2638
Carbon Nanotubes,O,Tween 80,25,0.0006765650425,,A549,L,H,,Epithelial,A,Lung,72,Modified MTT assay (MTT-formazan ppt dissolving by isopropanol/HCl),tetrazolium salt,cell metabolic activity,46.42857,Y,N,N,2007,109,10.1016/j.carbon.2007.08.010,2639
Carbon Nanotubes,O,Tween 80,25,0.001353130085,,A549,L,H,,Epithelial,A,Lung,72,Modified MTT assay (MTT-formazan ppt dissolving by isopropanol/HCl),tetrazolium salt,cell metabolic activity,42.857143,Y,N,N,2007,109,10.1016/j.carbon.2007.08.010,2640
Carbon Nanotubes,O,Tween 80,25,0.00270626017,,A549,L,H,,Epithelial,A,Lung,72,Modified MTT assay (MTT-formazan ppt dissolving by isopropanol/HCl),tetrazolium salt,cell metabolic activity,39.285713,Y,N,N,2007,109,10.1016/j.carbon.2007.08.010,2641
Carbon Nanotubes,O,,225.8,0.00001224324399,,HEK,P,H,,Keratinocyte,A,Skin,24,NR,toluylene red,lysosomal uptake,86.05578,N,N,N,2005,110,10.1016/j.toxlet.2004.11.004,2642
Carbon Nanotubes,O,,225.8,0.00002448648797,,HEK,P,H,,Keratinocyte,A,Skin,24,NR,toluylene red,lysosomal uptake,75.69721,N,N,N,2005,110,10.1016/j.toxlet.2004.11.004,2643
Carbon Nanotubes,O,,225.8,0.00004897297594,,HEK,P,H,,Keratinocyte,A,Skin,24,NR,toluylene red,lysosomal uptake,73.70518,N,N,N,2005,110,10.1016/j.toxlet.2004.11.004,2644
Carbon Nanotubes,O,,68,0.000001389643092,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,99.789474,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2645
Carbon Nanotubes,O,,68,0.000002801699782,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,92.8421,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2646
Carbon Nanotubes,O,,68,0.000005038576887,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,96.63158,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2647
Carbon Nanotubes,O,,68,0.00001120679913,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,90.947365,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2648
Carbon Nanotubes,O,,68,0.00002241359825,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,92.210526,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2649
Carbon Nanotubes,O,,68,0.0000448271965,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,82.73684,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2650
Carbon Nanotubes,O,,68,0.00008965439301,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,73.89474,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2651
Carbon Nanotubes,O,,68,0.000001389643092,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,97.26316,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2652
Carbon Nanotubes,O,,68,0.000002801699782,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,94.73684,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2653
Carbon Nanotubes,O,,68,0.000005038576887,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,88.42105,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2654
Carbon Nanotubes,O,,68,0.00001120679913,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,71.36842,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2655
Carbon Nanotubes,O,,68,0.00002241359825,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,66.31579,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2656
Carbon Nanotubes,O,,68,0.0000448271965,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,59.36842,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2657
Carbon Nanotubes,O,,68,0.00008965439301,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,56.842106,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2658
Carbon Nanotubes,O,,68,0.000001389643092,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,"Hoechst 33358, propidium iodide",cell membrane integrity,99.1579,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2659
Carbon Nanotubes,O,,68,0.000002801699782,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,"Hoechst 33358, propidium iodide",cell membrane integrity,96.63158,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2660
Carbon Nanotubes,O,,68,0.000005038576887,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,"Hoechst 33358, propidium iodide",cell membrane integrity,95.36842,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2661
Carbon Nanotubes,O,,68,0.00001120679913,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,"Hoechst 33358, propidium iodide",cell membrane integrity,89.68421,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2662
Carbon Nanotubes,O,,68,0.00002241359825,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,"Hoechst 33358, propidium iodide",cell membrane integrity,87.1579,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2663
Carbon Nanotubes,O,,68,0.0000448271965,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,"Hoechst 33358, propidium iodide",cell membrane integrity,83.36842,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2664
Carbon Nanotubes,O,,68,0.00008965439301,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,"Hoechst 33358, propidium iodide",cell membrane integrity,79.57895,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2665
Carbon Nanotubes,O,,68,0.000001389643092,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,101.16279,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2666
Carbon Nanotubes,O,,68,0.000002801699782,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,97.906975,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2667
Carbon Nanotubes,O,,68,0.000005043059607,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,100.23256,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2668
Carbon Nanotubes,O,,68,0.00001120679913,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,104.88372,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2669
Carbon Nanotubes,O,,68,0.00002241359825,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,103.48837,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2670
Carbon Nanotubes,O,,68,0.0000448271965,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,84.4186,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2671
Carbon Nanotubes,O,,68,0.00008965439301,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,NR,toluylene red,lysosomal uptake,93.25581,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2672
Carbon Nanotubes,O,,68,0.000001389643092,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,93.25581,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2673
Carbon Nanotubes,O,,68,0.000002801699782,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,83.023254,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2674
Carbon Nanotubes,O,,68,0.000005043059607,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,74.65116,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2675
Carbon Nanotubes,O,,68,0.00001120679913,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,74.65116,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2676
Carbon Nanotubes,O,,68,0.00002241359825,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,66.74419,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2677
Carbon Nanotubes,O,,68,0.0000448271965,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,68.60465,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2678
Carbon Nanotubes,O,,68,0.00008965439301,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,MTT,tetrazolium salt,cell metabolic activity,65.34884,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2679
Carbon Nanotubes,O,,68,0.000001389643092,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,toluylene red,cell membrane integrity,99.76744,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2680
Carbon Nanotubes,O,,68,0.000002801699782,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,toluylene red,cell membrane integrity,98.83721,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2681
Carbon Nanotubes,O,,68,0.000005043059607,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,toluylene red,cell membrane integrity,98.37209,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2682
Carbon Nanotubes,O,,68,0.00001120679913,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,toluylene red,cell membrane integrity,97.906975,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2683
Carbon Nanotubes,O,,68,0.00002241359825,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,toluylene red,cell membrane integrity,92.790695,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2684
Carbon Nanotubes,O,,68,0.0000448271965,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,toluylene red,cell membrane integrity,85.34884,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2685
Carbon Nanotubes,O,,68,0.00008965439301,,HMM,P,H,,Monocyte/Macrophage,A,Blood,96,Live/Dead,toluylene red,cell membrane integrity,75.11628,Y,N,N,2009,111,10.1016/j.biomaterials.2009.04.019,2686
Carbon Nanotubes,O,,11,0.05294930523,,UM-UC-3,L,H,,Epithelial,A,Urinary bladder,48,WST-1,tetrazolium salt,cell metabolic activity,94.02922,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2687
Carbon Nanotubes,O,,11,0.05294930523,,UM-UC-3,L,H,,Epithelial,A,Urinary bladder,72,WST-1,tetrazolium salt,cell metabolic activity,75.52598,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2688
Carbon Nanotubes,O,,18,0.01208428074,,UM-UC-3,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,76.29678,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2689
Carbon Nanotubes,O,,18,0.01208428074,,UM-UC-3,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,66.20311,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2690
Carbon Nanotubes,O,,11,0.05294930523,,UM-UC-3,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,12.5925917,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2691
Carbon Nanotubes,O,,11,0.05294930523,,UM-UC-3,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,15.5555557,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2692
Carbon Nanotubes,O,,18,0.01208428074,,UM-UC-3,L,H,,Epithelial,A,Urinary bladder,48,WST-1,tetrazolium salt,cell metabolic activity,11.4814807,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2693
Carbon Nanotubes,O,,18,0.01208428074,,UM-UC-3,L,H,,Epithelial,A,Urinary bladder,72,WST-1,tetrazolium salt,cell metabolic activity,20.7407417,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2694
Carbon Nanotubes,O,,11,0.1058986105,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,40.062378,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2695
Carbon Nanotubes,O,,11,0.1058986105,,EJ28,L,H,,Epithelial,A,Urinary bladder,48,WST-1,tetrazolium salt,cell metabolic activity,70.66151,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2696
Carbon Nanotubes,O,,11,0.1058986105,,EJ28,L,H,,Epithelial,A,Urinary bladder,72,WST-1,tetrazolium salt,cell metabolic activity,68.25132,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2697
Carbon Nanotubes,O,,11,0.1058986105,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,29.686758,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2698
Carbon Nanotubes,O,,11,0.1058986105,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,47.17909,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2699
Carbon Nanotubes,O,,11,0.1058986105,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,44.283466,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2700
Carbon Nanotubes,O,,18,0.02416856147,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,50.379494,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2701
Carbon Nanotubes,O,,18,0.02416856147,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,81.94949,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2702
Carbon Nanotubes,O,,18,0.02416856147,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,78.81036,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2703
Carbon Nanotubes,O,,18,0.02416856147,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,38.304054,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2704
Carbon Nanotubes,O,,18,0.02416856147,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,66.719505,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2705
Carbon Nanotubes,O,,18,0.02416856147,,EJ28,L,H,,Epithelial,A,Urinary bladder,96,WST-1,tetrazolium salt,cell metabolic activity,56.299217,N,N,N,2015,112,10.1016/j.ijpharm.2015.01.017,2706
Carbon NP,O,,900,0.0000000003093575869,,HMM,P,H,,Monocyte/Macrophage,A,Blood,48,NR,toluylene red,lysosomal uptake,98,N,N,N,2006,113,10.1016/j.actbio.2006.02.006,2707
Carbon NP,O,,900,0.0000000005993803245,,HMM,P,H,,Monocyte/Macrophage,A,Blood,48,NR,toluylene red,lysosomal uptake,100,N,N,N,2006,113,10.1016/j.actbio.2006.02.006,2708
